749	651
864	655
762	622
685	527
753	623
699	784
523	701
627	701
743	850
913	789
870	757
948	820
865	907
900	934
750	619
803	889
754	915
663	881
586	938
759	852
716	591
751	621
924	624
773	601
956	666
926	615
879	587
974	538
808	589
840	585
660	532
663	593
742	609
748	615
752	622
752	622
752	622
731	724
814	717
752	623
752	623
767	539
752	623
753	623
753	623
906	595
589	604
733	511
577	556
617	723
862	935
690	810
631	935
735	854
735	848
689	603
689	582
519	504
